InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538903,22030,SWALLOWS GREETING CARD,12,12/15/2010 10:17,0.42,13496.0,United Kingdom
570672,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,10/11/2011 14:52,1.45,12536.0,France
578067,22296,HEART IVORY TRELLIS LARGE,1,11/22/2011 15:43,3.29,,United Kingdom
536756,22968,ROSE COTTAGE KEEPSAKE BOX ,1,12/2/2010 14:23,9.95,,United Kingdom
555352,22381,TOY TIDY PINK POLKADOT,50,6/2/2011 12:46,1.85,15838.0,United Kingdom
574304,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,11/3/2011 16:30,4.25,14428.0,United Kingdom
554667,21733,RED HANGING HEART T-LIGHT HOLDER,12,5/25/2011 15:18,2.95,15727.0,United Kingdom
559816,21992,VINTAGE PAISLEY STATIONERY SET,4,7/12/2011 16:11,2.46,,United Kingdom
537054,22812,PACK 3 BOXES CHRISTMAS PANNETONE,4,12/5/2010 11:40,1.95,16931.0,United Kingdom
561800,85099F,JUMBO BAG STRAWBERRY,10,7/29/2011 14:13,2.08,13975.0,United Kingdom
559055,90174,BUTTERFLY HAIR BAND,1,7/5/2011 17:09,2.48,,United Kingdom
577768,22644,CERAMIC CHERRY CAKE MONEY BANK,1,11/21/2011 15:18,3.29,,United Kingdom
538883,22509,SEWING BOX RETROSPOT DESIGN ,1,12/14/2010 15:56,34.04,,United Kingdom
573165,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,10/28/2011 9:12,0.83,16164.0,United Kingdom
569220,23395,BELLE JARDINIERE CUSHION COVER,5,10/2/2011 13:26,3.75,16007.0,United Kingdom
562146,23203,JUMBO BAG DOILEY PATTERNS,10,8/3/2011 10:45,2.08,17675.0,United Kingdom
548632,23049,RECYCLED ACAPULCO MAT RED,2,4/1/2011 12:25,8.25,17701.0,United Kingdom
565919,21908,CHOCOLATE THIS WAY METAL SIGN,1,9/7/2011 16:48,4.13,,United Kingdom
546651,48194,DOORMAT HEARTS,1,3/15/2011 14:17,14.13,,United Kingdom
577057,22112,CHOCOLATE HOT WATER BOTTLE,2,11/17/2011 14:26,4.95,12748.0,United Kingdom
571502,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,24,10/17/2011 15:18,1.25,14422.0,United Kingdom
572663,22990,COTTON APRON PANTRY DESIGN,1,10/25/2011 12:54,4.95,12748.0,United Kingdom
563376,20724,RED RETROSPOT CHARLOTTE BAG,5,8/16/2011 10:36,0.85,15752.0,United Kingdom
575985,23355,HOT WATER BOTTLE KEEP CALM,2,11/13/2011 14:09,4.95,17841.0,United Kingdom
546008,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,3/8/2011 15:43,4.13,,United Kingdom
545812,22938,CUPCAKE LACE PAPER SET 6,12,3/7/2011 12:26,1.95,14214.0,United Kingdom
536526,22625,RED KITCHEN SCALES,6,12/1/2010 12:58,8.5,14001.0,United Kingdom
577023,22988,SOLDIERS EGG CUP ,12,11/17/2011 12:43,1.25,16186.0,United Kingdom
578016,23481,PEARLISED IVORY HEART SMALL ,4,11/22/2011 13:02,1.25,14506.0,United Kingdom
576686,22271,FELTCRAFT DOLL ROSIE,1,11/16/2011 12:08,2.95,16916.0,United Kingdom
539725,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,12/21/2010 13:58,0.85,17211.0,United Kingdom
571508,84992,72 SWEETHEART FAIRY CAKE CASES,1,10/17/2011 15:27,1.25,,United Kingdom
563730,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,8/18/2011 17:43,1.45,14221.0,United Kingdom
578479,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,11/24/2011 12:48,0.83,15858.0,United Kingdom
554326,48194,DOORMAT HEARTS,1,5/23/2011 16:32,7.95,13737.0,United Kingdom
569010,21485,RETROSPOT HEART HOT WATER BOTTLE,72,9/30/2011 7:36,4.25,14156.0,EIRE
541421,22548,HEADS AND TAILS SPORTING FUN,2,1/17/2011 17:44,2.46,,United Kingdom
550829,22087,PAPER BUNTING WHITE LACE,7,4/21/2011 10:19,2.95,17841.0,United Kingdom
576187,23290,SPACEBOY CHILDRENS BOWL,12,11/14/2011 11:25,1.25,17228.0,United Kingdom
576840,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,11/16/2011 15:23,2.46,,United Kingdom
566648,23356,LOVE HOT WATER BOTTLE,3,9/14/2011 11:25,5.95,14198.0,United Kingdom
577498,20748,KENSINGTON COFFEE SET,2,11/20/2011 12:22,12.75,15906.0,United Kingdom
567670,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,9/21/2011 15:32,2.08,,United Kingdom
571713,90214A,"LETTER ""A"" BLING KEY RING",1,10/18/2011 16:58,0.83,,United Kingdom
539211,21169,YOU'RE CONFUSING ME METAL SIGN ,4,12/16/2010 12:15,1.69,16743.0,United Kingdom
574882,21914,BLUE HARMONICA IN BOX ,3,11/7/2011 13:45,1.25,13599.0,United Kingdom
545872,46000R,POLYESTER FILLER PAD 45x30cm,2,3/7/2011 14:51,1.45,15752.0,United Kingdom
551291,71496A,A4 WALL TIDY BLUE OFFICE,48,4/27/2011 14:26,0.53,14298.0,United Kingdom
572662,21481,FAWN BLUE HOT WATER BOTTLE,1,10/25/2011 12:54,3.75,15443.0,United Kingdom
557861,22822,CREAM WALL PLANTER HEART SHAPED,2,6/23/2011 12:13,5.95,13437.0,United Kingdom
558099,84821,DANISH ROSE DELUXE COASTER,24,6/26/2011 13:45,0.85,17593.0,United Kingdom
578067,23581,JUMBO BAG PAISLEY PARK,2,11/22/2011 15:43,4.13,,United Kingdom
564733,22383,LUNCH BAG SUKI DESIGN ,1,8/28/2011 13:18,1.65,17841.0,United Kingdom
538182,22695,WICKER WREATH SMALL,3,12/10/2010 10:18,1.45,17827.0,United Kingdom
564483,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,8/25/2011 13:46,0.39,14050.0,United Kingdom
568721,84884A,ANT WHITE WIRE HEART SPIRAL,1,9/28/2011 16:24,8.29,,United Kingdom
560033,84978,HANGING HEART JAR T-LIGHT HOLDER,12,7/14/2011 13:28,1.25,12388.0,Australia
553088,20728,LUNCH BAG CARS BLUE,20,5/13/2011 11:53,1.65,16180.0,United Kingdom
539737,22365,DOORMAT RESPECTABLE HOUSE,1,12/21/2010 15:19,14.43,,United Kingdom
550163,23231,WRAP DOILEY DESIGN,25,4/14/2011 16:26,0.42,14154.0,United Kingdom
564050,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,8/22/2011 13:32,0.55,17160.0,United Kingdom
541279,48111,DOORMAT 3 SMILEY CATS,2,1/17/2011 11:55,7.95,18223.0,United Kingdom
540161,22729,ALARM CLOCK BAKELIKE ORANGE,3,1/5/2011 11:52,3.75,16719.0,United Kingdom
550542,21166,COOK WITH WINE METAL SIGN ,1,4/19/2011 11:37,4.13,,United Kingdom
537898,21479,WHITE SKULL HOT WATER BOTTLE ,4,12/9/2010 10:42,3.75,17377.0,United Kingdom
561798,84992,72 SWEETHEART FAIRY CAKE CASES,24,7/29/2011 13:39,0.55,14911.0,EIRE
580759,23547,WRAP FLOWER SHOP  ,25,12/6/2011 10:30,0.42,17593.0,United Kingdom
542085,22659,LUNCH BOX I LOVE LONDON,2,1/25/2011 12:33,1.95,14534.0,United Kingdom
546986,21915,RED  HARMONICA IN BOX ,12,3/18/2011 12:56,1.25,14194.0,United Kingdom
561688,21790,VINTAGE SNAP CARDS,12,7/29/2011 8:48,0.85,14407.0,United Kingdom
547887,35909A,RABBIT EASTER DECORATION,6,3/28/2011 9:30,2.95,16245.0,United Kingdom
540995,22294,HEART FILIGREE DOVE  SMALL,1,1/13/2011 9:30,2.46,,United Kingdom
573179,23556,LANDMARK FRAME COVENT GARDEN ,24,10/28/2011 10:56,10.95,13199.0,United Kingdom
540529,20712,JUMBO BAG WOODLAND ANIMALS,20,1/9/2011 13:50,1.95,16748.0,United Kingdom
536540,22493,PAINT YOUR OWN CANVAS SET,24,12/1/2010 14:05,1.65,14911.0,EIRE
557673,85099B,JUMBO BAG RED RETROSPOT,100,6/22/2011 10:15,1.79,16180.0,United Kingdom
575681,21533,RETROSPOT LARGE MILK JUG,1,11/10/2011 15:32,4.95,16903.0,United Kingdom
537369,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/6/2010 12:41,3.75,17860.0,United Kingdom
559121,22798,ANTIQUE GLASS DRESSING TABLE POT,16,7/6/2011 12:18,2.95,13599.0,United Kingdom
547042,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,3/20/2011 11:00,0.83,,United Kingdom
542667,20728,LUNCH BAG CARS BLUE,10,1/31/2011 12:16,1.65,17068.0,United Kingdom
564141,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,8/23/2011 11:47,1.25,17841.0,United Kingdom
552234,22379,RECYCLING BAG RETROSPOT ,1,5/6/2011 16:01,4.13,,United Kingdom
558774,51014C,"FEATHER PEN,COAL BLACK",1,7/4/2011 10:17,0.83,,United Kingdom
560579,82567,"AIRLINE LOUNGE,METAL SIGN",2,7/19/2011 15:13,2.1,15867.0,United Kingdom
546884,22178,VICTORIAN GLASS HANGING T-LIGHT,13,3/17/2011 18:08,2.46,,United Kingdom
568647,22456,NATURAL SLATE CHALKBOARD LARGE ,6,9/28/2011 11:48,4.95,16157.0,United Kingdom
558614,84919,BLUE CUSHION COVER WITH FLOWER,1,6/30/2011 15:56,5.79,,United Kingdom
556063,20728,LUNCH BAG CARS BLUE,2,6/8/2011 14:09,1.65,14587.0,United Kingdom
543345,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,1,2/7/2011 12:29,3.29,,United Kingdom
572191,23356,LOVE HOT WATER BOTTLE,3,10/21/2011 11:18,5.95,17377.0,United Kingdom
573585,47563A,RETRO LONGBOARD IRONING BOARD COVER,4,10/31/2011 14:41,3.29,,United Kingdom
567878,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,9/22/2011 14:42,1.45,16910.0,United Kingdom
575582,85099B,JUMBO BAG RED RETROSPOT,1000,11/10/2011 11:55,1.79,16986.0,United Kingdom
551417,48188,DOORMAT WELCOME PUPPIES,2,4/28/2011 13:41,7.95,15632.0,United Kingdom
557112,22435,SET OF 9 HEART SHAPED BALLOONS,1,6/16/2011 16:31,2.46,,United Kingdom
564742,23333,IVORY WICKER HEART MEDIUM,2,8/28/2011 15:01,1.25,17346.0,United Kingdom
547370,22668,PINK BABY BUNTING,5,3/22/2011 13:32,2.95,14711.0,United Kingdom
562604,23322,LARGE WHITE HEART OF WICKER,6,8/8/2011 10:51,2.95,17611.0,United Kingdom
563714,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,8/18/2011 15:51,7.95,14565.0,United Kingdom
537666,22083,PAPER CHAIN KIT RETROSPOT,1,12/7/2010 18:36,5.91,,United Kingdom
550149,21239,PINK  POLKADOT CUP,20,4/14/2011 14:37,0.85,13069.0,United Kingdom
565234,23201,JUMBO BAG ALPHABET,1,9/2/2011 9:38,4.13,,United Kingdom
547571,21354,TOAST ITS - BEST MUM,12,3/24/2011 9:52,1.25,16265.0,United Kingdom
568589,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,18,9/28/2011 10:27,2.95,17405.0,United Kingdom
552879,22898,CHILDRENS APRON APPLES DESIGN,8,5/12/2011 9:55,1.95,12976.0,United Kingdom
566851,22940,FELTCRAFT CHRISTMAS FAIRY,1,9/15/2011 12:16,4.25,15573.0,United Kingdom
568227,79321,CHILLI LIGHTS,2,9/26/2011 10:57,5.75,17841.0,United Kingdom
574255,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,11/3/2011 13:44,1.65,12569.0,Germany
560434,20661,BLUE POLKADOT PURSE ,1,7/18/2011 15:56,2.46,,United Kingdom
574710,23408,PHOTO FRAME LINEN AND LACE SMALL,3,11/6/2011 14:17,2.08,15427.0,United Kingdom
C559347,21670,BLUE SPOT CERAMIC DRAWER KNOB,-12,7/7/2011 17:22,1.25,18072.0,United Kingdom
580727,22559,SEASIDE FLYING DISC,2,12/5/2011 17:17,2.46,14096.0,United Kingdom
580367,23343,JUMBO BAG VINTAGE CHRISTMAS ,67,12/2/2011 16:39,2.46,,United Kingdom
548533,22982,PANTRY PASTRY BRUSH,12,3/31/2011 17:17,1.25,13883.0,United Kingdom
571883,22598,CHRISTMAS MUSICAL ZINC TREE,19,10/19/2011 13:58,0.29,14704.0,United Kingdom
C556787,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-8,6/14/2011 13:26,2.95,16745.0,United Kingdom
569000,22744,MAKE YOUR OWN MONSOON CARD KIT,6,9/29/2011 17:36,2.95,17015.0,United Kingdom
542664,22258,FELT FARM ANIMAL RABBIT,2,1/31/2011 12:14,2.46,,United Kingdom
559680,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,7/11/2011 14:47,0.83,12717.0,Greece
539491,21986,PACK OF 12 PINK POLKADOT TISSUES,12,12/20/2010 10:09,0.29,14646.0,Netherlands
568675,85099F,JUMBO BAG STRAWBERRY,20,9/28/2011 13:32,1.79,14298.0,United Kingdom
557619,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,6/21/2011 13:58,1.65,17757.0,United Kingdom
558614,23199,JUMBO BAG APPLES,3,6/30/2011 15:56,4.13,,United Kingdom
548203,21055,TOOL BOX SOFT TOY ,3,3/29/2011 16:41,9.95,,United Kingdom
554073,22846,BREAD BIN DINER STYLE RED ,1,5/22/2011 11:26,16.95,17007.0,United Kingdom
553940,85099B,JUMBO BAG RED RETROSPOT,10,5/20/2011 10:36,2.08,14112.0,United Kingdom
579161,23313,VINTAGE CHRISTMAS BUNTING,1,11/28/2011 13:56,4.95,17379.0,United Kingdom
574328,20723,STRAWBERRY CHARLOTTE BAG,10,11/4/2011 9:05,0.85,13081.0,United Kingdom
567821,22549,PICTURE DOMINOES,5,9/22/2011 12:45,1.45,14659.0,United Kingdom
538652,20802,SMALL GLASS SUNDAE DISH CLEAR,6,12/13/2010 15:12,1.65,17890.0,United Kingdom
554818,23084,RABBIT NIGHT LIGHT,12,5/26/2011 14:09,2.08,13199.0,United Kingdom
566563,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,9/13/2011 12:22,0.42,12909.0,United Kingdom
567878,20984,12 PENCILS TALL TUBE POSY,6,9/22/2011 14:42,0.29,16910.0,United Kingdom
562680,22556,PLASTERS IN TIN CIRCUS PARADE ,1,8/8/2011 13:46,1.65,17954.0,United Kingdom
580502,23263,SET OF 3 WOODEN HEART DECORATIONS,1,12/4/2011 13:15,1.25,16931.0,United Kingdom
537051,21733,RED HANGING HEART T-LIGHT HOLDER,3,12/5/2010 11:12,2.95,15708.0,United Kingdom
580513,84596F,SMALL MARSHMALLOWS PINK BOWL,2,12/4/2011 13:59,0.42,14456.0,United Kingdom
562282,23203,JUMBO BAG DOILEY PATTERNS,100,8/4/2011 10:38,1.79,13098.0,United Kingdom
538177,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,12/10/2010 9:51,8.47,,United Kingdom
575324,23399,HOME SWEET HOME HANGING HEART,12,11/9/2011 13:45,0.85,14240.0,United Kingdom
554365,21558,SKULL LUNCH BOX WITH CUTLERY ,10,5/24/2011 10:22,2.55,13089.0,United Kingdom
565917,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2,9/7/2011 16:15,1.63,,United Kingdom
580115,22814,CARD PARTY GAMES ,11,12/1/2011 16:22,0.42,,United Kingdom
549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/7/2011 11:16,2.95,15530.0,United Kingdom
560504,21155,RED RETROSPOT PEG BAG,6,7/19/2011 11:47,2.55,13081.0,United Kingdom
571034,22626,BLACK KITCHEN SCALES,2,10/13/2011 12:47,8.5,12359.0,Cyprus
578255,23377,PACK OF 12 DOLLY GIRL TISSUES,1,11/23/2011 12:58,0.39,14675.0,United Kingdom
540561,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,12,1/10/2011 10:32,1.25,13004.0,United Kingdom
557500,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,6/20/2011 15:27,1.46,,United Kingdom
565437,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,9/4/2011 13:48,1.45,17050.0,United Kingdom
544186,21980,PACK OF 12 RED RETROSPOT TISSUES ,6,2/16/2011 15:56,0.29,,United Kingdom
565613,22116,METAL SIGN HIS DINNER IS SERVED,12,9/5/2011 15:19,0.79,13744.0,United Kingdom
547088,21537,RED RETROSPOT PUDDING BOWL,4,3/20/2011 16:02,4.25,14223.0,United Kingdom
555406,21907,I'M ON HOLIDAY METAL SIGN,1,6/2/2011 19:50,2.1,17231.0,United Kingdom
569522,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,10/4/2011 14:41,3.75,12664.0,Finland
551718,20719,WOODLAND CHARLOTTE BAG,1,5/3/2011 16:06,1.63,,United Kingdom
568193,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,9/25/2011 14:37,2.1,17107.0,United Kingdom
581219,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,4,12/8/2011 9:28,2.46,,United Kingdom
556672,21733,RED HANGING HEART T-LIGHT HOLDER,6,6/13/2011 17:08,2.95,13742.0,United Kingdom
574478,22507,MEMO BOARD RETROSPOT  DESIGN,1,11/4/2011 12:27,4.95,17203.0,United Kingdom
538508,22588,CARD HOLDER GINGHAM HEART,2,12/12/2010 13:32,2.55,15998.0,United Kingdom
578719,22082,RIBBON REEL STRIPES DESIGN ,5,11/25/2011 11:25,1.65,17348.0,United Kingdom
561869,22469,HEART OF WICKER SMALL,2,7/31/2011 11:38,1.65,16764.0,United Kingdom
537795,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/8/2010 13:03,2.95,17213.0,United Kingdom
580612,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,12/5/2011 11:58,3.75,,United Kingdom
554520,22683,FRENCH BLUE METAL DOOR SIGN 8,1,5/24/2011 17:03,1.25,17841.0,United Kingdom
555125,22386,JUMBO BAG PINK POLKADOT,10,5/31/2011 15:26,2.08,13481.0,United Kingdom
564840,82552,WASHROOM METAL SIGN,1,8/30/2011 12:49,2.46,,United Kingdom
579516,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,2,11/29/2011 17:52,0.42,17841.0,United Kingdom
575183,84946,ANTIQUE SILVER T-LIGHT GLASS,12,11/9/2011 8:36,1.25,13046.0,United Kingdom
568716,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,9/28/2011 16:13,4.13,,United Kingdom
540821,84968D,SET OF 16 VINTAGE RED CUTLERY,5,1/11/2011 13:16,8.47,,United Kingdom
574298,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,11/3/2011 15:56,5.79,,United Kingdom
575930,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,11/11/2011 17:58,2.92,,United Kingdom
577046,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,11/17/2011 13:46,3.75,12449.0,Belgium
568141,22150,3 STRIPEY MICE FELTCRAFT,1,9/25/2011 11:21,1.95,16326.0,United Kingdom
570241,90071,RUBY GLASS CLUSTER EARRINGS,1,10/9/2011 15:24,1.25,14801.0,United Kingdom
543660,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,2/11/2011 10:40,3.29,,United Kingdom
567671,22553,PLASTERS IN TIN SKULLS,1,9/21/2011 15:34,3.29,,United Kingdom
564167,22663,JUMBO BAG DOLLY GIRL DESIGN,10,8/23/2011 13:50,2.08,17735.0,United Kingdom
564554,22983,CARD BILLBOARD FONT,12,8/25/2011 19:39,0.42,17189.0,United Kingdom
568795,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,9/29/2011 10:19,0.83,17870.0,United Kingdom
551276,21936,RED RETROSPOT PICNIC BAG,1,4/27/2011 13:06,2.95,16016.0,United Kingdom
578479,17038,PORCELAIN BUDAH INCENSE HOLDER,1,11/24/2011 12:48,0.1,15858.0,United Kingdom
573580,22107,PIZZA PLATE IN BOX,1,10/31/2011 14:21,7.46,,United Kingdom
548234,22384,LUNCH BAG PINK POLKADOT,20,3/30/2011 10:32,1.65,17594.0,United Kingdom
562113,22109,FULL ENGLISH BREAKFAST PLATE,2,8/2/2011 16:11,7.46,,United Kingdom
541266,21754,HOME BUILDING BLOCK WORD,1,1/16/2011 16:25,5.95,15673.0,United Kingdom
544591,22918,HERB MARKER PARSLEY,24,2/21/2011 15:20,0.65,13044.0,United Kingdom
547071,23126,FELTCRAFT GIRL AMELIE KIT,4,3/20/2011 13:59,4.95,12693.0,Germany
569110,85150,LADIES & GENTLEMEN METAL SIGN,18,9/30/2011 12:44,2.55,17675.0,United Kingdom
580999,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,12/6/2011 17:49,0.39,17883.0,United Kingdom
560590,22740,POLKADOT PEN,48,7/19/2011 15:55,0.85,12560.0,Germany
545697,21260,FIRST AID TIN,1,3/6/2011 14:38,3.25,14504.0,United Kingdom
572549,15056N,EDWARDIAN PARASOL NATURAL,1,10/24/2011 17:03,12.46,,United Kingdom
569520,85099B,JUMBO BAG RED RETROSPOT,10,10/4/2011 14:32,2.08,17667.0,United Kingdom
549543,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,4/10/2011 11:14,1.95,18118.0,United Kingdom
567665,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,9/21/2011 15:22,1.63,,United Kingdom
578950,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,11/27/2011 14:40,1.25,17885.0,United Kingdom
541115,22523,CHILDS GARDEN FORK PINK,12,1/13/2011 15:34,0.85,12578.0,Italy
539988,21166,COOK WITH WINE METAL SIGN ,2,12/23/2010 16:06,1.95,18116.0,United Kingdom
546096,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,3/9/2011 11:59,0.85,15502.0,United Kingdom
538566,22081,RIBBON REEL FLORA + FAUNA ,1,12/13/2010 11:21,3.36,,United Kingdom
562715,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,8/8/2011 15:34,0.83,,United Kingdom
570237,22180,RETROSPOT LAMP,1,10/9/2011 14:48,9.95,13212.0,United Kingdom
539213,20724,RED RETROSPOT CHARLOTTE BAG,10,12/16/2010 12:23,0.85,12877.0,United Kingdom
575867,23242,TREASURE TIN BUFFALO BILL ,6,11/11/2011 12:44,2.08,15034.0,United Kingdom
559671,23091,ZINC HERB GARDEN CONTAINER,2,7/11/2011 13:55,6.25,17811.0,United Kingdom
575312,21519,GIN & TONIC DIET GREETING CARD ,24,11/9/2011 12:49,0.42,13588.0,United Kingdom
544087,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2/15/2011 17:02,2.55,17530.0,United Kingdom
546466,21158,MOODY GIRL DOOR HANGER ,1,3/14/2011 11:04,1.45,18118.0,United Kingdom
560635,23035,DRAWER KNOB CERAMIC IVORY,6,7/20/2011 10:51,1.45,12521.0,Germany
538374,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,12/12/2010 11:17,0.85,14159.0,United Kingdom
555207,84978,HANGING HEART JAR T-LIGHT HOLDER,12,6/1/2011 12:19,1.25,16818.0,United Kingdom
549295,21469,POLKA DOT RAFFIA FOOD COVER,1,4/7/2011 19:49,7.46,,United Kingdom
569486,21175,GIN + TONIC DIET METAL SIGN,1,10/4/2011 12:51,2.55,15339.0,United Kingdom
549323,22521,CHILDS GARDEN TROWEL PINK,12,4/8/2011 10:26,0.85,12999.0,United Kingdom
568104,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,9/23/2011 15:50,0.55,16485.0,United Kingdom
551823,84686,BEACH HUT MIRROR,4,5/4/2011 12:29,4.25,17955.0,United Kingdom
569898,21900,"KEY FOB , SHED",1,10/6/2011 16:08,1.63,,United Kingdom
553074,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,5/13/2011 11:45,2.08,15529.0,United Kingdom
566829,22111,SCOTTIE DOG HOT WATER BOTTLE,24,9/15/2011 11:46,4.25,14608.0,United Kingdom
539014,21181,PLEASE ONE PERSON METAL SIGN,3,12/15/2010 13:37,2.1,17692.0,United Kingdom
572035,22920,HERB MARKER BASIL,60,10/20/2011 12:03,0.65,14646.0,Netherlands
541592,22303,COFFEE MUG APPLES DESIGN,2,1/19/2011 15:08,4.96,,United Kingdom
579692,16008,SMALL FOLDING SCISSOR(POINTED EDGE),240,11/30/2011 14:05,0.12,12433.0,Norway
540396,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,1/6/2011 18:33,3.39,14031.0,United Kingdom
579175,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,11/28/2011 14:39,2.95,14562.0,United Kingdom
551440,22670,FRENCH WC SIGN BLUE METAL,2,4/28/2011 15:29,1.25,15311.0,United Kingdom
556035,16219,HOUSE SHAPE PENCIL SHARPENER,48,6/8/2011 12:36,0.06,15159.0,United Kingdom
544409,79030G,"TUMBLER, NEW ENGLAND",12,2/18/2011 13:32,1.65,16265.0,United Kingdom
544089,85015,SET OF 12  VINTAGE POSTCARD SET,1,2/15/2011 17:51,2.46,,United Kingdom
558774,84673A,PINK FLY SWAT,1,7/4/2011 10:17,0.79,,United Kingdom
576927,22726,ALARM CLOCK BAKELIKE GREEN,4,11/17/2011 11:02,3.75,12567.0,France
547876,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,3/27/2011 15:41,3.75,16638.0,United Kingdom
544200,21931,JUMBO STORAGE BAG SUKI,10,2/17/2011 10:08,1.95,12494.0,France
539040,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/15/2010 15:14,2.55,17214.0,United Kingdom
572552,22609,PENS ASSORTED SPACEBALL,4,10/24/2011 17:07,1.63,14096.0,United Kingdom
559142,22730,ALARM CLOCK BAKELIKE IVORY,4,7/6/2011 14:01,3.75,17719.0,United Kingdom
543660,15034,PAPER POCKET TRAVELING FAN ,2,2/11/2011 10:40,0.83,,United Kingdom
548340,22033,BOTANICAL ROSE GREETING CARD,12,3/30/2011 14:23,0.42,13426.0,United Kingdom
561897,21975,PACK OF 60 DINOSAUR CAKE CASES,1,7/31/2011 15:24,0.55,17841.0,United Kingdom
564755,22698,PINK REGENCY TEACUP AND SAUCER,1,8/30/2011 10:31,5.79,,United Kingdom
541648,21427,SKULLS STORAGE BOX SMALL,2,1/20/2011 11:15,2.1,17811.0,United Kingdom
540026,90200A,PURPLE SWEETHEART BRACELET,1,1/4/2011 13:25,4.24,,United Kingdom
563509,22059,CERAMIC STRAWBERRY DESIGN MUG,12,8/17/2011 10:46,1.49,16092.0,United Kingdom
579536,22563,HAPPY STENCIL CRAFT,12,11/30/2011 9:53,1.25,12957.0,United Kingdom
556243,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,6/9/2011 16:07,5.79,,United Kingdom
550279,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,4/15/2011 13:16,1.25,14700.0,United Kingdom
572540,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,10/24/2011 16:17,1.25,,United Kingdom
543507,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2/9/2011 10:49,1.95,15039.0,United Kingdom
562437,23173,REGENCY TEAPOT ROSES ,2,8/4/2011 17:58,9.95,13047.0,United Kingdom
573095,23582,VINTAGE DOILY JUMBO BAG RED ,10,10/27/2011 14:40,2.08,14239.0,United Kingdom
561870,22608,PENS ASSORTED FUNKY JEWELED ,36,7/31/2011 11:45,0.19,14911.0,EIRE
562341,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,4,8/4/2011 12:13,0.39,15005.0,United Kingdom
549574,22295,HEART FILIGREE DOVE LARGE,12,4/10/2011 16:02,1.65,18226.0,United Kingdom
